,hyperparameters,num_features,mean_accuracy,std_accuracy,train_accuracy,test_accuracy
1686,"penalty: l2, C: 0.001, solver: liblinear",86,0.790738626,0.0279919,0.802919708,0.695652174
1693,"penalty: l1, C: 0.1, solver: saga",86,0.68615553,0.038241667,0.742092457,0.695652174
1694,"penalty: l1, C: 1, solver: saga",86,0.700718637,0.043681563,0.742092457,0.695652174
1695,"penalty: l2, C: 0.0001, solver: saga",86,0.693437084,0.043625994,0.737226277,0.695652174
1696,"penalty: l2, C: 0.001, solver: saga",86,0.700718637,0.043681563,0.742092457,0.695652174
1697,"penalty: l2, C: 0.01, solver: saga",86,0.700718637,0.043681563,0.742092457,0.695652174
1698,"penalty: l2, C: 0.1, solver: saga",86,0.700718637,0.043681563,0.742092457,0.695652174
1699,"penalty: l2, C: 1, solver: saga",86,0.700718637,0.043681563,0.742092457,0.695652174
1705,"penalty: l2, C: 0.0001, solver: liblinear",87,0.737126404,0.027674437,0.746958637,0.695652174
1713,"penalty: l1, C: 0.1, solver: saga",87,0.688582715,0.040458022,0.742092457,0.695652174
1714,"penalty: l1, C: 1, solver: saga",87,0.698291453,0.047580066,0.742092457,0.695652174
1715,"penalty: l2, C: 0.0001, solver: saga",87,0.693437084,0.043625994,0.737226277,0.695652174
1716,"penalty: l2, C: 0.001, solver: saga",87,0.700718637,0.043681563,0.742092457,0.695652174
1717,"penalty: l2, C: 0.01, solver: saga",87,0.700718637,0.043681563,0.742092457,0.695652174
1718,"penalty: l2, C: 0.1, solver: saga",87,0.700718637,0.043681563,0.742092457,0.695652174
1719,"penalty: l2, C: 1, solver: saga",87,0.700718637,0.043681563,0.742092457,0.695652174
1724,"penalty: l1, C: 1, solver: liblinear",88,0.790786217,0.041882993,0.885644769,0.695652174
1727,"penalty: l2, C: 0.01, solver: liblinear",88,0.807776509,0.048270316,0.844282238,0.695652174
1728,"penalty: l2, C: 0.1, solver: liblinear",88,0.815081858,0.035680775,0.863746959,0.695652174
1729,"penalty: l2, C: 1, solver: liblinear",88,0.778578907,0.052485782,0.883211679,0.695652174
1748,"penalty: l2, C: 0.1, solver: liblinear",89,0.815081858,0.041766203,0.863746959,0.695652174
1749,"penalty: l2, C: 1, solver: liblinear",89,0.778555111,0.060510397,0.885644769,0.695652174
1768,"penalty: l2, C: 0.1, solver: liblinear",90,0.815081858,0.041766203,0.863746959,0.695652174
1769,"penalty: l2, C: 1, solver: liblinear",90,0.783457072,0.059981822,0.895377129,0.695652174
1783,"penalty: l1, C: 0.1, solver: liblinear",91,0.778483724,0.057242984,0.822384428,0.695652174
1788,"penalty: l2, C: 0.1, solver: liblinear",91,0.812607082,0.050797759,0.873479319,0.695652174
1803,"penalty: l1, C: 0.1, solver: liblinear",92,0.778483724,0.057242984,0.822384428,0.695652174
1823,"penalty: l1, C: 0.1, solver: liblinear",93,0.768822578,0.052149525,0.829683698,0.695652174
1824,"penalty: l1, C: 1, solver: liblinear",93,0.781053684,0.038960399,0.888077859,0.695652174
1828,"penalty: l2, C: 0.1, solver: liblinear",93,0.800518751,0.043545394,0.880778589,0.695652174
1843,"penalty: l1, C: 0.1, solver: liblinear",94,0.768822578,0.052149525,0.829683698,0.695652174
1844,"penalty: l1, C: 1, solver: liblinear",94,0.785908053,0.038106031,0.888077859,0.695652174
1847,"penalty: l2, C: 0.01, solver: liblinear",94,0.800494955,0.058420622,0.841849148,0.695652174
1848,"penalty: l2, C: 0.1, solver: liblinear",94,0.798091567,0.054083,0.880778589,0.695652174
1863,"penalty: l1, C: 0.1, solver: liblinear",95,0.768822578,0.052149525,0.829683698,0.695652174
1868,"penalty: l2, C: 0.1, solver: liblinear",95,0.798067771,0.056294925,0.873479319,0.695652174
1928,"penalty: l2, C: 0.1, solver: liblinear",98,0.800494955,0.057197725,0.880778589,0.695652174
1992,"penalty: l1, C: 0.01, solver: saga",101,0.661764706,0.025560813,0.669099757,0.695652174
2012,"penalty: l1, C: 0.01, solver: saga",102,0.66419189,0.026655856,0.669099757,0.695652174
2032,"penalty: l1, C: 0.01, solver: saga",103,0.659337521,0.02213896,0.666666667,0.695652174
2052,"penalty: l1, C: 0.01, solver: saga",104,0.659337521,0.02213896,0.666666667,0.695652174
2072,"penalty: l1, C: 0.01, solver: saga",105,0.661764706,0.01925036,0.666666667,0.695652174
2082,"penalty: l1, C: 0.01, solver: liblinear",106,0.627807919,0.057970173,0.678832117,0.695652174
2092,"penalty: l1, C: 0.01, solver: saga",106,0.644774415,0.032470062,0.673965937,0.695652174
2102,"penalty: l1, C: 0.01, solver: liblinear",107,0.625356939,0.056887057,0.681265207,0.695652174
2112,"penalty: l1, C: 0.01, solver: saga",107,0.644774415,0.032470062,0.671532847,0.695652174
2122,"penalty: l1, C: 0.01, solver: liblinear",108,0.627807919,0.057970173,0.678832117,0.695652174
2132,"penalty: l1, C: 0.01, solver: saga",108,0.647177803,0.036775747,0.669099757,0.695652174
2142,"penalty: l1, C: 0.01, solver: liblinear",109,0.627807919,0.057970173,0.681265207,0.695652174
2152,"penalty: l1, C: 0.01, solver: saga",109,0.639872454,0.032509485,0.666666667,0.695652174
2162,"penalty: l1, C: 0.01, solver: liblinear",110,0.627807919,0.057970173,0.681265207,0.695652174
2172,"penalty: l1, C: 0.01, solver: saga",110,0.642299638,0.034933068,0.666666667,0.695652174
2182,"penalty: l1, C: 0.01, solver: liblinear",111,0.630235104,0.060636778,0.678832117,0.695652174
2192,"penalty: l1, C: 0.01, solver: saga",111,0.654506948,0.032471762,0.673965937,0.695652174
2202,"penalty: l1, C: 0.01, solver: liblinear",112,0.630235104,0.060636778,0.681265207,0.695652174
2212,"penalty: l1, C: 0.01, solver: saga",112,0.652079764,0.03158087,0.673965937,0.695652174
2222,"penalty: l1, C: 0.01, solver: liblinear",113,0.627807919,0.06074907,0.678832117,0.695652174
2232,"penalty: l1, C: 0.01, solver: saga",113,0.654506948,0.03906038,0.676399027,0.695652174
2245,"penalty: l2, C: 0.0001, solver: liblinear",114,0.749428898,0.046553371,0.768856448,0.695652174
2249,"penalty: l2, C: 1, solver: liblinear",114,0.776104131,0.036657862,0.892944039,0.695652174
2265,"penalty: l2, C: 0.0001, solver: liblinear",115,0.749428898,0.046553371,0.768856448,0.695652174
2273,"penalty: l1, C: 0.1, solver: saga",115,0.703312393,0.051826544,0.768856448,0.695652174
2275,"penalty: l2, C: 0.0001, solver: saga",115,0.705739577,0.052249417,0.763990268,0.695652174
2276,"penalty: l2, C: 0.001, solver: saga",115,0.705739577,0.052249417,0.763990268,0.695652174
2285,"penalty: l2, C: 0.0001, solver: liblinear",116,0.749428898,0.046553371,0.768856448,0.695652174
2293,"penalty: l1, C: 0.1, solver: saga",116,0.703312393,0.051826544,0.766423358,0.695652174
2295,"penalty: l2, C: 0.0001, solver: saga",116,0.705739577,0.052249417,0.763990268,0.695652174
2296,"penalty: l2, C: 0.001, solver: saga",116,0.705739577,0.052249417,0.763990268,0.695652174
2305,"penalty: l2, C: 0.0001, solver: liblinear",117,0.749428898,0.046553371,0.768856448,0.695652174
2313,"penalty: l1, C: 0.1, solver: saga",117,0.703312393,0.051826544,0.768856448,0.695652174
2315,"penalty: l2, C: 0.0001, solver: saga",117,0.705739577,0.052249417,0.761557178,0.695652174
2316,"penalty: l2, C: 0.001, solver: saga",117,0.705739577,0.052249417,0.763990268,0.695652174
2317,"penalty: l2, C: 0.01, solver: saga",117,0.705739577,0.052249417,0.763990268,0.695652174
2319,"penalty: l2, C: 1, solver: saga",117,0.703312393,0.051826544,0.763990268,0.695652174
2325,"penalty: l2, C: 0.0001, solver: liblinear",118,0.749428898,0.046553371,0.771289538,0.695652174
2329,"penalty: l2, C: 1, solver: liblinear",118,0.783385684,0.032975101,0.892944039,0.695652174
2333,"penalty: l1, C: 0.1, solver: saga",118,0.700885208,0.051742894,0.766423358,0.695652174
2334,"penalty: l1, C: 1, solver: saga",118,0.703312393,0.051826544,0.763990268,0.695652174
2335,"penalty: l2, C: 0.0001, solver: saga",118,0.705739577,0.052249417,0.761557178,0.695652174
2336,"penalty: l2, C: 0.001, solver: saga",118,0.703312393,0.051826544,0.763990268,0.695652174
2345,"penalty: l2, C: 0.0001, solver: liblinear",119,0.749428898,0.046553371,0.771289538,0.695652174
2349,"penalty: l2, C: 1, solver: liblinear",119,0.783385684,0.038878342,0.892944039,0.695652174
2353,"penalty: l1, C: 0.1, solver: saga",119,0.700885208,0.051742894,0.766423358,0.695652174
2355,"penalty: l2, C: 0.0001, solver: saga",119,0.703312393,0.051826544,0.761557178,0.695652174
2356,"penalty: l2, C: 0.001, solver: saga",119,0.703312393,0.051826544,0.763990268,0.695652174
2362,"penalty: l1, C: 0.01, solver: liblinear",120,0.649771559,0.073705798,0.695863747,0.695652174
2372,"penalty: l1, C: 0.01, solver: saga",120,0.661907481,0.052287832,0.686131387,0.695652174
2382,"penalty: l1, C: 0.01, solver: liblinear",121,0.649771559,0.073705798,0.710462287,0.695652174
2389,"penalty: l2, C: 1, solver: liblinear",121,0.803041119,0.056030038,0.922141119,0.695652174
2392,"penalty: l1, C: 0.01, solver: saga",121,0.664358462,0.054475705,0.700729927,0.695652174
2402,"penalty: l1, C: 0.01, solver: liblinear",122,0.649771559,0.073705798,0.710462287,0.695652174
2412,"penalty: l1, C: 0.01, solver: saga",122,0.664358462,0.054475705,0.698296837,0.695652174
2422,"penalty: l1, C: 0.01, solver: liblinear",123,0.649771559,0.073705798,0.710462287,0.695652174
2432,"penalty: l1, C: 0.01, solver: saga",123,0.664358462,0.054475705,0.700729927,0.695652174
2442,"penalty: l1, C: 0.01, solver: liblinear",124,0.649771559,0.073705798,0.708029197,0.695652174
2452,"penalty: l1, C: 0.01, solver: saga",124,0.664358462,0.054475705,0.700729927,0.695652174
2462,"penalty: l1, C: 0.01, solver: liblinear",125,0.649771559,0.073705798,0.710462287,0.695652174
2472,"penalty: l1, C: 0.01, solver: saga",125,0.664358462,0.054475705,0.703163017,0.695652174
2482,"penalty: l1, C: 0.01, solver: liblinear",126,0.649771559,0.073705798,0.708029197,0.695652174
2492,"penalty: l1, C: 0.01, solver: saga",126,0.661931277,0.058563292,0.698296837,0.695652174
2502,"penalty: l1, C: 0.01, solver: liblinear",127,0.657053113,0.07325541,0.722627737,0.695652174
2512,"penalty: l1, C: 0.01, solver: saga",127,0.664358462,0.054475705,0.715328467,0.695652174
2522,"penalty: l1, C: 0.01, solver: liblinear",128,0.657053113,0.07325541,0.722627737,0.695652174
2532,"penalty: l1, C: 0.01, solver: saga",128,0.666785646,0.05040727,0.715328467,0.695652174
2552,"penalty: l1, C: 0.01, solver: saga",129,0.664334666,0.058739433,0.712895377,0.695652174
2572,"penalty: l1, C: 0.01, solver: saga",130,0.66676185,0.0545582,0.712895377,0.695652174
2592,"penalty: l1, C: 0.01, solver: saga",131,0.66676185,0.0545582,0.715328467,0.695652174
2602,"penalty: l1, C: 0.01, solver: liblinear",132,0.657029317,0.057074652,0.720194647,0.695652174
2604,"penalty: l1, C: 1, solver: liblinear",132,0.764063392,0.054369703,0.892944039,0.695652174
2608,"penalty: l2, C: 0.1, solver: liblinear",132,0.788311441,0.05553804,0.880778589,0.695652174
2609,"penalty: l2, C: 1, solver: liblinear",132,0.766466781,0.062388017,0.914841849,0.695652174
2622,"penalty: l1, C: 0.01, solver: liblinear",133,0.664358462,0.065476993,0.729927007,0.695652174
2624,"penalty: l1, C: 1, solver: liblinear",133,0.776199315,0.062394838,0.892944039,0.695652174
2642,"penalty: l1, C: 0.01, solver: liblinear",134,0.661907481,0.063668294,0.727493917,0.695652174
2643,"penalty: l1, C: 0.1, solver: liblinear",134,0.75911384,0.085320641,0.854014599,0.695652174
2644,"penalty: l1, C: 1, solver: liblinear",134,0.776223111,0.073436248,0.895377129,0.695652174
2684,"penalty: l1, C: 1, solver: liblinear",136,0.756758043,0.060774833,0.897810219,0.695652174
2688,"penalty: l2, C: 0.1, solver: liblinear",136,0.798091567,0.064423175,0.888077859,0.695652174
2704,"penalty: l1, C: 1, solver: liblinear",137,0.756734247,0.060071942,0.897810219,0.695652174
2709,"penalty: l2, C: 1, solver: liblinear",137,0.754307063,0.067224409,0.927007299,0.695652174
2728,"penalty: l2, C: 0.1, solver: liblinear",138,0.788335237,0.059941721,0.883211679,0.695652174
2729,"penalty: l2, C: 1, solver: liblinear",138,0.754283267,0.0679964,0.917274939,0.695652174
2748,"penalty: l2, C: 0.1, solver: liblinear",139,0.788335237,0.059941721,0.883211679,0.695652174
2749,"penalty: l2, C: 1, solver: liblinear",139,0.754283267,0.0679964,0.917274939,0.695652174
2768,"penalty: l2, C: 0.1, solver: liblinear",140,0.793213402,0.068011188,0.885644769,0.695652174
2788,"penalty: l2, C: 0.1, solver: liblinear",141,0.793213402,0.062598521,0.885644769,0.695652174
2808,"penalty: l2, C: 0.1, solver: liblinear",142,0.793213402,0.062598521,0.885644769,0.695652174
2828,"penalty: l2, C: 0.1, solver: liblinear",143,0.785908053,0.058579186,0.880778589,0.695652174
2848,"penalty: l2, C: 0.1, solver: liblinear",144,0.785908053,0.065059415,0.883211679,0.695652174
2868,"penalty: l2, C: 0.1, solver: liblinear",145,0.783480868,0.062594463,0.883211679,0.695652174
2883,"penalty: l1, C: 0.1, solver: liblinear",146,0.754235675,0.060080751,0.854014599,0.695652174
2887,"penalty: l2, C: 0.01, solver: liblinear",146,0.795640586,0.076698519,0.871046229,0.695652174
2903,"penalty: l1, C: 0.1, solver: liblinear",147,0.763992005,0.05838857,0.858880779,0.695652174
2907,"penalty: l2, C: 0.01, solver: liblinear",147,0.795664382,0.081124759,0.875912409,0.695652174
2908,"penalty: l2, C: 0.1, solver: liblinear",147,0.785931848,0.058099419,0.888077859,0.695652174
2928,"penalty: l2, C: 0.1, solver: liblinear",148,0.778650295,0.063978373,0.892944039,0.695652174
2929,"penalty: l2, C: 1, solver: liblinear",148,0.742147344,0.071322071,0.927007299,0.695652174
2944,"penalty: l1, C: 1, solver: liblinear",149,0.751903674,0.0702669,0.912408759,0.695652174
2948,"penalty: l2, C: 0.1, solver: liblinear",149,0.783552256,0.078765536,0.895377129,0.695652174
2949,"penalty: l2, C: 1, solver: liblinear",149,0.746977917,0.052182741,0.924574209,0.695652174
2963,"penalty: l1, C: 0.1, solver: liblinear",150,0.77132115,0.056691845,0.861313869,0.695652174
2964,"penalty: l1, C: 1, solver: liblinear",150,0.74947649,0.074442542,0.914841849,0.695652174
2969,"penalty: l2, C: 1, solver: liblinear",150,0.744550733,0.056231596,0.919708029,0.695652174
2983,"penalty: l1, C: 0.1, solver: liblinear",151,0.776223111,0.074075247,0.861313869,0.695652174
2989,"penalty: l2, C: 1, solver: liblinear",151,0.749452694,0.05775433,0.922141119,0.695652174
3003,"penalty: l1, C: 0.1, solver: liblinear",152,0.776223111,0.074075247,0.861313869,0.695652174
3009,"penalty: l2, C: 1, solver: liblinear",152,0.747025509,0.055917019,0.922141119,0.695652174
3023,"penalty: l1, C: 0.1, solver: liblinear",153,0.773795926,0.077897773,0.861313869,0.695652174
3028,"penalty: l2, C: 0.1, solver: liblinear",153,0.781101275,0.079428231,0.902676399,0.695652174
3047,"penalty: l2, C: 0.01, solver: liblinear",154,0.80537312,0.071616911,0.878345499,0.695652174
3048,"penalty: l2, C: 0.1, solver: liblinear",154,0.795688178,0.075977392,0.907542579,0.695652174
3067,"penalty: l2, C: 0.01, solver: liblinear",155,0.807800305,0.074336321,0.878345499,0.695652174
3068,"penalty: l2, C: 0.1, solver: liblinear",155,0.795688178,0.075977392,0.907542579,0.695652174
3087,"penalty: l2, C: 0.01, solver: liblinear",156,0.80537312,0.071616911,0.878345499,0.695652174
3088,"penalty: l2, C: 0.1, solver: liblinear",156,0.795688178,0.075977392,0.907542579,0.695652174
3089,"penalty: l2, C: 1, solver: liblinear",156,0.742123548,0.05412344,0.922141119,0.695652174
3107,"penalty: l2, C: 0.01, solver: liblinear",157,0.807824101,0.077084522,0.880778589,0.695652174
3123,"penalty: l1, C: 0.1, solver: liblinear",158,0.788382829,0.060970471,0.871046229,0.695652174
3124,"penalty: l1, C: 1, solver: liblinear",158,0.76413478,0.072094729,0.927007299,0.695652174
3129,"penalty: l2, C: 1, solver: liblinear",158,0.773795926,0.066116492,0.929440389,0.695652174
3144,"penalty: l1, C: 1, solver: liblinear",159,0.759256615,0.074674312,0.924574209,0.695652174
3149,"penalty: l2, C: 1, solver: liblinear",159,0.766514373,0.056289795,0.929440389,0.695652174
3164,"penalty: l1, C: 1, solver: liblinear",160,0.759256615,0.074674312,0.924574209,0.695652174
3169,"penalty: l2, C: 1, solver: liblinear",160,0.768965353,0.058051112,0.931873479,0.695652174
3184,"penalty: l1, C: 1, solver: liblinear",161,0.759256615,0.075615093,0.919708029,0.695652174
3189,"penalty: l2, C: 1, solver: liblinear",161,0.768941557,0.05729559,0.927007299,0.695652174
3224,"penalty: l1, C: 1, solver: liblinear",163,0.768941557,0.076954877,0.929440389,0.695652174
3364,"penalty: l1, C: 1, solver: liblinear",170,0.766538169,0.056645156,0.939172749,0.695652174
3384,"penalty: l1, C: 1, solver: liblinear",171,0.764110984,0.060790218,0.939172749,0.695652174
3404,"penalty: l1, C: 1, solver: liblinear",172,0.766538169,0.062197193,0.939172749,0.695652174
3424,"penalty: l1, C: 1, solver: liblinear",173,0.773867314,0.067033808,0.948905109,0.695652174
3444,"penalty: l1, C: 1, solver: liblinear",174,0.77389111,0.060726961,0.946472019,0.695652174
3448,"penalty: l2, C: 0.1, solver: liblinear",174,0.802969732,0.073616827,0.936739659,0.695652174
3449,"penalty: l2, C: 1, solver: liblinear",174,0.756877023,0.066445329,0.95377129,0.695652174
3464,"penalty: l1, C: 1, solver: liblinear",175,0.771463925,0.064522126,0.946472019,0.695652174
3468,"penalty: l2, C: 0.1, solver: liblinear",175,0.800542547,0.07769129,0.936739659,0.695652174
3469,"penalty: l2, C: 1, solver: liblinear",175,0.756877023,0.066445329,0.95377129,0.695652174
3483,"penalty: l1, C: 0.1, solver: liblinear",176,0.788382829,0.060192514,0.905109489,0.695652174
3504,"penalty: l1, C: 1, solver: liblinear",177,0.773795926,0.060144108,0.944038929,0.695652174
3508,"penalty: l2, C: 0.1, solver: liblinear",177,0.810251285,0.056713895,0.931873479,0.695652174
3509,"penalty: l2, C: 1, solver: liblinear",177,0.761612412,0.053608689,0.944038929,0.695652174
3524,"penalty: l1, C: 1, solver: liblinear",178,0.773795926,0.060144108,0.944038929,0.695652174
3528,"penalty: l2, C: 0.1, solver: liblinear",178,0.807824101,0.056226022,0.931873479,0.695652174
3529,"penalty: l2, C: 1, solver: liblinear",178,0.764039596,0.054881062,0.944038929,0.695652174
3544,"penalty: l1, C: 1, solver: liblinear",179,0.771368742,0.058987332,0.944038929,0.695652174
3548,"penalty: l2, C: 0.1, solver: liblinear",179,0.815105654,0.051755499,0.931873479,0.695652174
3549,"penalty: l2, C: 1, solver: liblinear",179,0.761612412,0.053608689,0.944038929,0.695652174
3564,"penalty: l1, C: 1, solver: liblinear",180,0.771368742,0.058987332,0.944038929,0.695652174
3568,"penalty: l2, C: 0.1, solver: liblinear",180,0.815105654,0.051755499,0.931873479,0.695652174
3569,"penalty: l2, C: 1, solver: liblinear",180,0.759161432,0.052731703,0.941605839,0.695652174
3584,"penalty: l1, C: 1, solver: liblinear",181,0.771368742,0.058987332,0.944038929,0.695652174
3588,"penalty: l2, C: 0.1, solver: liblinear",181,0.815105654,0.051755499,0.931873479,0.695652174
3589,"penalty: l2, C: 1, solver: liblinear",181,0.759161432,0.052731703,0.941605839,0.695652174
3604,"penalty: l1, C: 1, solver: liblinear",182,0.773795926,0.054814472,0.944038929,0.695652174
3608,"penalty: l2, C: 0.1, solver: liblinear",182,0.807824101,0.054089894,0.936739659,0.695652174
3609,"penalty: l2, C: 1, solver: liblinear",182,0.759185227,0.051739151,0.944038929,0.695652174
